src_ip,src_port,dst_ip,dst_port,protocol,connection_state,duration,src_bytes,dst_bytes,src_packets,dst_packets,src_ttl,dst_ttl,service,500473.9375,621800.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927414,1421927414,0.017,0.013,0,0,0,0,0,0,0,0,3,7,1,3,1,1,1,attack_type,0
59.166.0.7,31031,149.171.126.0,23708,tcp,FIN,0.062366,5174,83812,31,29,7,39,-,656383.25,10634127,90,92,255,255,2816535665,2816813712,57,911,0,0,42.265094,42.198822,1421927641,1421927641,0.696652,0.678648,0.000771,0.000603,0.000168,0,0,0,0,0,12,4,5,7,1,1,1,,0
59.166.0.4,58974,149.171.126.4,64990,tcp,FIN,0.014749,2542,19266,31,29,7,13,-,1344633.5,10189165,40,40,255,255,2456540079,346344169,64,482,0,0,20.269153,0.593071,1421927640,1421927641,0.369795,0.362385,0.00078,0.000612,0.000168,0,0,0,0,0,5,12,6,3,1,1,1,,0
59.166.0.4,60282,149.171.126.0,58765,tcp,FIN,0.077645,5174,83812,31,29,7,39,-,527220.0625,8541542,90,92,255,255,2516536107,367257760,57,911,0,0,54.318759,53.378891,1421927641,1421927641,0.868416,0.856278,0.00071,0.00057,0.00014,0,0,0,0,0,5,4,5,3,1,1,1,,0
59.166.0.7,49640,149.171.126.4,45808,udp,CON,0.001798,536,304,31,29,0,0,-,1788654.125,1014460.563,4,4,0,0,0,0,134,76,0,0,0.663031,0.292281,1421927641,1421927641,0.473333,0.211667,0,0,0,0,0,0,0,0,12,12,6,7,1,1,4,,0
59.166.0.6,56447,149.171.126.1,53,udp,CON,0.001027,130,162,31,29,0,0,dns,506329.0938,630963.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927641,1421927641,0.007,0.009,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,,0
59.166.0.7,32402,149.171.126.9,52101,tcp,FIN,0.016542,2438,19266,31,29,7,13,-,1148107.75,9084754,38,40,255,255,666957977,704721078,64,482,0,0,0,27.118971,1421927641,1421927641,0.438405,0.40959,0.001532,0.000565,0.000967,0,0,0,0,0,12,6,3,7,1,1,1,,0
59.166.0.3,24365,149.171.126.8,5190,tcp,FIN,0.004846,1470,1728,31,29,5,4,-,2317787.75,2649607.75,22,14,255,255,426955552,427242002,67,123,0,0,13.549163,0.437796,1421927641,1421927641,0.230762,0.322692,0.000926,0.000516,0.00041,0,0,0,0,0,3,15,2,1,1,1,1,,0
59.166.0.7,46213,149.171.126.4,111,udp,CON,0.004843,568,320,31,29,0,0,-,703696.0625,396448.5,4,4,0,0,0,0,142,80,0,0,1.769653,1.54715,1421927641,1421927641,1.256333,1.102,0,0,0,0,0,0,0,0,12,12,6,7,1,1,4,,0
59.166.0.2,53991,149.171.126.9,6881,tcp,FIN,11.160697,16744,707082,31,29,26,253,-,11961.97656,505932.5625,294,560,255,255,449411395,459577067,57,1263,0,0,16449.14412,11899.90613,1421927630,1421927641,38.089702,19.964472,0.000767,0.000553,0.000214,0,0,0,0,0,7,6,3,1,1,1,1,,0
59.166.0.0,54431,149.171.126.2,5190,tcp,FIN,0.063846,1470,1728,31,29,5,4,-,175923.3125,201108.9219,22,14,255,255,2636536698,487259901,67,123,0,0,365.668947,14.134651,1421927641,1421927641,3.040286,4.854692,0.000761,0.000604,0.000157,0,0,0,0,0,8,2,1,2,1,1,1,,0
59.166.0.0,7170,149.171.126.8,42217,tcp,FIN,0.02404,2974,30506,31,29,7,18,-,969384.3125,9948752,48,50,255,255,906956558,907238651,62,610,0,0,31.725839,31.322736,1421927641,1421927641,0.501851,0.479449,0.00068,0.000537,0.000143,0,0,0,0,0,8,15,2,2,1,1,1,,0
59.166.0.4,61789,149.171.126.5,21978,tcp,FIN,0.043062,2438,19266,31,29,7,13,-,441038.5,3489851.75,38,40,255,255,366958418,413903810,64,482,0,0,0,69.855347,1421927641,1421927641,1.155162,1.091564,0.000613,0.000487,0.000126,0,0,0,0,0,5,6,1,3,1,1,1,,0
59.166.0.5,57218,149.171.126.9,22,tcp,FIN,0.009182,3728,5474,31,29,7,7,ssh,3147027,4570682,32,24,255,255,606955408,607268555,117,228,0,0,19.796662,0.477604,1421927641,1421927641,0.296194,0.36587,0.000787,0.000609,0.000178,0,0,0,0,0,2,1,3,1,1,1,1,,0
59.166.0.8,25015,149.171.126.0,50128,tcp,FIN,0.223451,424,8824,31,29,1,4,ftp-data,13282.55371,289602.625,8,12,255,255,2276547676,2546547806,53,735,0,0,2115.317875,1677.059979,1421927641,1421927641,31.875,19.343817,0.010834,0.010666,0.000168,0,0,0,0,0,3,3,5,4,1,1,3,,0
59.166.0.9,4422,149.171.126.7,143,tcp,FIN,1.176785,7814,16912,31,29,30,32,-,52685.92188,114059.9219,122,126,255,255,1854442223,4005049343,64,134,0,0,639.239499,630.768567,1421927639,1421927641,9.72229,9.410248,0.000628,0.0005,0.000128,0,0,0,0,0,7,2,1,1,1,1,1,,0
59.166.0.8,58926,149.171.126.0,21,tcp,FIN,1.047537,2934,3742,31,29,11,15,ftp,21979.17578,28050.56055,52,54,255,255,126964563,170037849,56,69,0,0,1520.979159,54.024156,1421927640,1421927641,20.53355,19.755359,0.000645,0.000499,0.000146,0,0,0,1,1,1,1,5,4,1,1,3,,0
59.166.0.6,4328,149.171.126.6,111,udp,CON,0.004422,568,312,31,29,0,0,-,770692,423337.8438,4,4,0,0,0,0,142,78,0,0,1.650862,1.435429,1421927641,1421927641,1.174333,1.021,0,0,0,0,0,0,0,0,7,5,4,4,1,1,3,,0
59.166.0.6,6859,149.171.126.6,53720,udp,CON,0.001789,528,304,31,29,0,0,-,1770821.625,1019564,4,4,0,0,0,0,132,76,0,0,0.646061,0.321514,1421927641,1421927641,0.461333,0.233333,0,0,0,0,0,0,0,0,7,5,4,4,1,1,3,,0
59.166.0.6,8102,149.171.126.6,6676,tcp,FIN,0.006535,4528,2456,31,29,7,7,-,5235807,2840091.75,18,18,255,255,726964679,2879606635,252,136,0,0,18.552148,0.470018,1421927641,1421927641,0.366118,0.352706,0.000694,0.000535,0.000159,0,0,0,0,0,7,5,4,4,1,1,3,,0
59.166.0.8,55594,149.171.126.0,29746,tcp,FIN,0.223402,8928,320,31,29,4,1,ftp-data,296899.7813,9561.239258,14,6,255,255,2276548548,2746361205,638,53,0,0,1577.661197,67.492883,1421927641,1421927641,17.18477,44.516602,0.000703,0.000571,0.000132,0,0,0,0,0,3,3,5,4,1,1,3,,0
59.166.0.8,40522,149.171.126.4,143,tcp,FIN,1.529938,7814,16912,31,29,30,32,-,40524.51953,87731.66406,122,126,255,255,4244024340,2101444289,64,134,0,0,874.793561,864.372763,1421927640,1421927641,12.641041,12.235032,0.000746,0.000556,0.00019,0,0,0,0,0,7,12,6,4,1,1,1,,0
59.166.0.7,4848,149.171.126.4,49461,tcp,FIN,0.006103,3744,2456,31,29,7,7,-,4635097.5,3041127.25,18,18,255,255,786959752,790201697,208,136,0,0,19.193686,0.462095,1421927641,1421927641,0.339706,0.328353,0.000653,0.000514,0.000139,0,0,0,0,0,12,12,6,7,1,1,4,,0
59.166.0.7,48945,149.171.126.6,4682,tcp,FIN,0.061913,5278,83708,31,29,7,39,-,674624.0625,10696041,92,90,255,255,2992342622,2996836274,57,930,0,0,37.269297,0.994317,1421927641,1421927641,0.676714,0.68882,0.000757,0.000598,0.000159,0,0,0,0,0,12,5,4,7,1,1,1,,0
59.166.0.7,6562,149.171.126.4,4520,tcp,FIN,0.018936,2438,19266,31,29,7,13,-,1002957.313,7936206,38,40,255,255,846959413,3029822445,64,482,0,0,31.842313,30.726922,1421927641,1421927641,0.503189,0.472128,0.000939,0.000519,0.00042,0,0,0,0,0,12,12,6,7,1,1,4,,0
175.45.176.2,2939,149.171.126.18,111,udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927641,1421927641,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.3,17192,149.171.126.10,80,tcp,FIN,0.213909,808,1378,62,252,2,2,http,27226.53125,45103.29297,10,8,255,255,1001439088,1238452481,81,172,0,0,1286.536151,47.038277,1421927640,1421927641,23.767667,26.980572,0.033373,0.024469,0.008904,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.4,41416,149.171.126.4,44547,tcp,FIN,0.063649,5174,83812,31,29,7,39,-,643152.3125,10419771,90,92,255,255,1086955748,1087843189,57,911,0,0,42.81227,42.072917,1421927642,1421927642,0.711303,0.693143,0.000769,0.000565,0.000204,0,0,0,0,0,5,12,3,1,1,1,1,,0
59.166.0.5,62068,149.171.126.3,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927642,1421927642,0.011,0.009,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,,0
59.166.0.1,23435,149.171.126.4,18877,tcp,FIN,0.106879,5174,83812,31,29,7,39,-,383012.5625,6205222.5,90,92,255,255,1326957623,3476836545,57,911,0,0,70.517592,69.50408,1421927642,1421927642,1.197281,1.168407,0.000686,0.000544,0.000142,0,0,0,0,0,2,12,3,1,1,1,1,,0
59.166.0.6,34598,149.171.126.5,22,tcp,FIN,0.231867,3728,5474,31,29,7,7,ssh,124623.1641,181000.3125,32,24,255,255,1206955659,3352650406,117,228,0,0,503.625839,15.607772,1421927642,1421927642,7.479581,10.046044,0.000792,0.00062,0.000172,0,0,0,0,0,1,1,2,2,1,1,1,,0
59.166.0.0,8889,149.171.126.1,42602,tcp,FIN,0.073908,4118,59460,31,29,7,28,-,439465.2813,6344211.5,70,70,255,255,906960079,3067118912,59,849,0,0,0,1.875343,1421927641,1421927642,1.066435,1.062985,0.000714,0.000559,0.000155,0,0,0,0,0,8,5,1,1,1,1,1,,0
59.166.0.3,18019,149.171.126.2,13049,udp,CON,0.001642,536,304,31,29,0,0,-,1958587,1110840.375,4,4,0,0,0,0,134,76,0,0,0.588805,0.283549,1421927642,1421927642,0.426333,0.204,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,,0
59.166.0.8,21761,149.171.126.4,5190,tcp,FIN,0.00447,1470,1728,31,29,5,4,-,2512751.75,2872483.25,22,14,255,255,3532343164,3532591808,67,123,0,0,13.189198,0.38653,1421927642,1421927642,0.212857,0.294462,0.000631,0.00051,0.000121,0,0,0,0,0,7,12,3,1,1,1,1,,0
59.166.0.9,17476,149.171.126.5,6881,tcp,FIN,9.44495,13038,548216,31,29,21,197,-,10995.08203,463286.7188,226,438,255,255,2009415383,2040918825,58,1252,0,0,15503.95407,11139.79133,1421927633,1421927642,41.976097,21.610625,0.001269,0.001097,0.000172,0,0,0,0,0,7,6,2,1,1,1,1,,0
59.166.0.6,52036,149.171.126.9,143,tcp,FIN,1.300935,7816,15092,31,29,30,32,-,47670.32813,92075.3125,122,126,255,255,2696540387,2716129271,64,120,0,0,919.215169,905.653448,1421927641,1421927642,10.73986,10.402912,0.000725,0.000567,0.000158,0,0,0,0,0,7,6,1,2,1,1,1,,0
59.166.0.8,33058,149.171.126.8,6881,tcp,FIN,9.183143,12622,548216,31,29,21,197,-,10946.14356,476494.8438,218,438,255,255,2367323052,2429986426,58,1252,0,0,14452.56183,10192.67325,1421927633,1421927642,42.31704,21.012923,0.000611,0.000492,0.000119,0,0,0,0,0,10,9,2,1,1,1,1,,0
59.166.0.1,26183,149.171.126.5,60402,tcp,FIN,0.041898,2438,19266,31,29,7,13,-,453291.3125,3586806,38,40,255,255,3476545467,3536826345,64,482,0,0,0,66.629854,1421927642,1421927642,1.123595,1.060795,0.000681,0.000523,0.000158,0,0,0,0,0,7,5,1,1,1,1,1,,0
59.166.0.3,36103,149.171.126.2,111,udp,CON,0.0047,568,320,31,29,0,0,-,725106.375,408510.6563,4,4,0,0,0,0,142,80,0,0,1.697766,1.492938,1421927642,1421927642,1.207,1.063667,0,0,0,0,0,0,0,0,4,4,2,2,1,1,2,,0
59.166.0.0,44083,149.171.126.6,22,tcp,FIN,0.007325,3728,5474,31,29,7,7,ssh,3944846.25,5729419.5,32,24,255,255,966955829,967243422,117,228,0,0,13.321217,0.419482,1421927642,1421927642,0.23629,0.286348,0.000702,0.000564,0.000138,0,0,0,0,0,3,1,1,1,1,1,1,,0
59.166.0.5,12604,149.171.126.4,53,udp,CON,0.001011,146,178,31,29,0,0,dns,577645.875,704253.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421927642,1421927642,0.01,0.008,0,0,0,0,0,0,0,0,3,4,2,1,1,1,1,,0
59.166.0.6,62029,149.171.126.0,6881,tcp,FIN,7.225415,12934,548216,31,29,21,197,-,14257.4502,605601.1875,224,438,255,255,3391510737,3500709503,58,1252,0,0,10330.70138,7335.942475,1421927635,1421927642,32.399345,16.529107,0.002403,0.002193,0.00021,0,0,0,0,0,13,7,2,2,1,1,1,,0
59.166.0.2,41466,149.171.126.4,22,tcp,FIN,0.217821,3728,5474,31,29,7,7,ssh,132659.3906,192671.9688,32,24,255,255,3172343805,3172639907,117,228,0,0,499.240782,15.850219,1421927642,1421927642,7.026484,9.440435,0.000675,0.000552,0.000123,0,0,0,0,0,1,2,2,1,1,1,1,,0
59.166.0.3,19041,149.171.126.2,17841,tcp,FIN,0.334832,4264,3080,31,29,7,7,-,98246.28125,71152.09375,28,30,255,255,1266959614,3415523183,152,103,0,0,686.418643,17.227695,1421927642,1421927642,12.387778,11.528069,0.000647,0.000514,0.000133,0,0,0,0,0,4,4,2,2,1,1,2,,0
59.166.0.4,13247,149.171.126.0,11299,tcp,FIN,0.019544,2438,19266,31,29,7,13,-,971756.0625,7689316.5,38,40,255,255,3236539861,3275652250,64,482,0,0,0,28.892456,1421927642,1421927642,0.533056,0.488333,0.000631,0.000496,0.000135,0,0,0,0,0,2,7,2,1,1,1,1,,0
59.166.0.6,59028,149.171.126.8,22,tcp,FIN,0.150211,3728,5474,31,29,7,7,ssh,192369.3906,279393.6563,32,24,255,255,1446956468,1447258570,117,228,0,0,395.069733,13.090948,1421927642,1421927642,4.845516,6.498478,0.000765,0.000607,0.000158,0,0,0,0,0,1,1,2,2,1,1,1,,0
59.166.0.1,26080,149.171.126.4,5190,tcp,FIN,0.005828,1470,1728,31,29,5,4,-,1927247.75,2203157,22,14,255,255,1566955921,1567241001,67,123,0,0,18.647117,0.590668,1421927643,1421927643,0.277524,0.392615,0.000743,0.000586,0.000157,0,0,0,0,0,7,5,2,6,1,1,1,,0
59.166.0.0,51964,149.171.126.6,55681,tcp,FIN,0.062994,5174,83812,31,29,7,39,-,649839.625,10528113,90,92,255,255,3892341559,1747240604,57,911,0,0,43.194617,42.842962,1421927643,1421927643,0.703775,0.693889,0.000673,0.000533,0.00014,0,0,0,0,0,6,1,2,3,1,1,1,,0
59.166.0.4,11532,149.171.126.6,25,tcp,FIN,0.031532,37372,3380,31,29,18,8,smtp,9299505,837244.6875,52,42,255,255,4256540406,2108424123,719,80,0,0,35.49951,1.414434,1421927643,1421927643,0.61051,0.756171,0.000663,0.000519,0.000144,0,0,0,0,0,1,1,2,3,1,1,1,,0
59.166.0.4,39477,149.171.126.5,53,udp,CON,0.001151,146,178,31,29,0,0,dns,507384.875,618592.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927643,1421927643,0.011,0.002,0,0,0,0,0,0,0,0,3,3,7,3,1,1,1,,0
59.166.0.4,52272,149.171.126.7,5190,tcp,FIN,0.004462,1470,1728,31,29,5,4,-,2517256.75,2877633.25,22,14,255,255,3952341912,1807240444,67,123,0,0,13.103956,0.387379,1421927643,1421927643,0.212476,0.290923,0.000672,0.000544,0.000128,0,0,0,0,0,2,5,1,3,1,1,1,,0
59.166.0.5,34037,149.171.126.1,80,tcp,FIN,1.009833,1684,10168,31,29,3,5,http,12390.16797,76083.86719,14,18,255,255,3296539274,3293345882,120,565,1,3924,8765.687402,7675.547586,1421927642,1421927643,77.649921,59.371294,0.000662,0.000517,0.000145,0,0,1,0,0,2,2,1,2,2,1,1,,0
59.166.0.1,35787,149.171.126.5,40667,tcp,FIN,0.006816,8928,320,31,29,4,1,ftp-data,9731220,313380.2813,14,6,255,255,4196545141,2059821644,638,53,0,0,30.891354,2.162927,1421927643,1421927643,0.524308,1.2352,0.000633,0.00051,0.000123,0,0,0,0,0,3,3,7,6,1,1,4,,0
59.166.0.1,38877,149.171.126.5,21,tcp,FIN,0.029005,2934,3740,31,29,11,15,ftp,793794.1875,1012515.063,52,54,255,255,2046961110,4197584819,56,69,0,0,40.302083,1.029886,1421927643,1421927643,0.562,0.537547,0.000648,0.000512,0.000136,0,0,0,1,1,1,1,7,6,1,1,4,,0
59.166.0.0,53459,149.171.126.8,30094,tcp,FIN,0.018933,2438,19266,31,29,7,13,-,1003116.25,7937463.5,38,40,255,255,3892344481,3930517597,64,482,0,0,29.334389,28.395285,1421927643,1421927643,0.501432,0.472526,0.001144,0.000973,0.000171,0,0,0,0,0,6,9,2,3,1,1,1,,0
59.166.0.1,12282,149.171.126.5,33761,tcp,FIN,0.003915,320,1826,31,29,1,2,ftp-data,545593.875,3265389.75,6,8,255,255,4196543182,2051411795,53,228,0,0,42.917105,0.911673,1421927643,1421927643,0.7186,0.49,0.000604,0.000479,0.000125,0,0,0,0,0,3,3,7,6,1,1,4,,0
59.166.0.3,29498,149.171.126.8,5190,tcp,FIN,0.00545,1470,1728,31,29,5,4,-,2060917.375,2355963.25,22,14,255,255,1686955761,1687268061,67,123,0,0,17.341741,0.432943,1421927643,1421927643,0.259524,0.360615,0.00078,0.000625,0.000155,0,0,0,0,0,4,9,2,2,2,1,1,,0
59.166.0.3,43705,149.171.126.5,5190,tcp,FIN,0.094965,1470,1728,31,29,5,4,-,118275.1484,135207.7031,22,14,255,255,1986955783,1987274551,67,123,0,0,411.680819,15.109753,1421927643,1421927643,4.522143,7.245615,0.000795,0.000638,0.000157,0,0,0,0,0,4,5,7,2,2,1,1,,0
59.166.0.6,1173,149.171.126.0,5190,tcp,FIN,0.005402,1470,1728,31,29,5,4,-,2079229.875,2376897.5,22,14,255,255,4016535664,1867252539,67,123,0,0,17.125551,0.435803,1421927643,1421927643,0.257238,0.359231,0.000752,0.000597,0.000155,0,0,0,0,0,13,7,3,1,1,1,1,,0
59.166.0.5,55416,149.171.126.5,80,tcp,FIN,1.01397,1684,10168,31,29,3,5,http,12339.61523,75773.44531,14,18,255,255,1506958902,3653998676,120,565,1,3924,8769.534075,7682.34221,1421927642,1421927643,77.969846,59.615291,0.00065,0.000506,0.000144,0,0,1,0,0,2,2,7,2,2,1,1,,0
59.166.0.0,44197,149.171.126.0,22,tcp,FIN,0.008017,3728,5474,31,29,7,7,ssh,3604340.75,5234876,32,24,255,255,1926957859,1927229353,117,228,0,0,16.2508,0.390693,1421927643,1421927643,0.258613,0.288522,0.000759,0.000586,0.000173,0,0,0,0,0,3,2,3,3,1,1,1,,0
59.166.0.9,51277,149.171.126.3,25,tcp,FIN,0.030342,37372,3172,31,29,18,8,smtp,9664228,814448.625,52,38,255,255,1626959341,3777589885,719,83,0,0,39.677901,1.850789,1421927643,1421927643,0.587961,0.806946,0.000628,0.000481,0.000147,0,0,0,0,0,1,1,1,2,1,1,1,,0
59.166.0.1,13244,149.171.126.5,1968,tcp,FIN,0.004443,424,8824,31,29,1,4,ftp-data,668017.125,14564933,8,12,255,255,4196544162,4204890503,53,735,0,0,35.546608,20.451611,1421927643,1421927643,0.587571,0.355182,0.000663,0.000532,0.000131,0,0,0,0,0,3,3,7,6,1,1,4,,0
59.166.0.1,39244,149.171.126.0,53,udp,CON,0.001054,130,162,31,29,0,0,dns,493358.625,614800.75,2,2,0,0,0,0,65,81,0,0,0,0,1421927643,1421927643,0.01,0.005,0,0,0,0,0,0,0,0,1,2,3,6,1,1,1,,0
59.166.0.9,28130,149.171.126.4,53,udp,CON,0.001073,146,178,31,29,0,0,dns,544268.375,663560.125,2,2,0,0,0,0,73,89,0,0,0,0,1421927643,1421927643,0.01,0.008,0,0,0,0,0,0,0,0,3,4,2,2,1,1,1,,0
175.45.176.1,15099,149.171.126.17,3306,tcp,FIN,0.270462,866,562,254,252,3,3,-,23485.73828,14966.98242,12,10,255,255,3461433180,4286370698,72,56,0,0,1288.461928,37.959012,1421927642,1421927643,23.807908,29.072,0.042287,0.008804,0.033483,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
59.166.0.0,55244,149.171.126.8,53,udp,CON,0.001034,130,162,31,29,0,0,dns,502901.375,626692.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927644,1421927644,0.011,0.009,0,0,0,0,0,0,0,0,2,2,3,5,1,1,1,,0
59.166.0.0,55581,149.171.126.4,22,tcp,FIN,0.010297,3728,5474,31,29,7,7,ssh,2806254.25,4075750,32,24,255,255,499472460,499749625,117,228,0,0,26.236324,0.625733,1421927644,1421927644,0.332161,0.41613,0.000685,0.000539,0.000146,0,0,0,0,0,3,2,1,5,1,1,1,,0
59.166.0.6,36967,149.171.126.7,111,udp,CON,0.004467,568,312,31,29,0,0,-,762928.1875,419073.2188,4,4,0,0,0,0,142,78,0,0,1.669953,1.411624,1421927644,1421927644,1.188333,1.003667,0,0,0,0,0,0,0,0,13,5,4,6,1,1,3,,0
59.166.0.6,55495,149.171.126.1,80,tcp,FIN,0.024039,1058,822,31,29,2,2,http,308165.9063,246266.4844,8,10,255,255,2584862427,450687198,132,82,1,82,209.123851,5.684992,1421927644,1421927644,3.385429,2.610444,0.000717,0.000542,0.000175,0,0,1,0,0,1,2,3,6,1,1,1,,0
59.166.0.5,1931,149.171.126.9,53,udp,CON,0.001079,146,178,31,29,0,0,dns,541241.9375,659870.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927644,1421927644,0.006,0.008,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,,0
59.166.0.6,62058,149.171.126.5,53,udp,CON,0.000989,132,164,31,29,0,0,dns,533872.625,663296.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927644,1421927644,0.01,0.007,0,0,0,0,0,0,0,0,2,3,2,6,1,1,1,,0
59.166.0.9,40943,149.171.126.5,6881,tcp,FIN,11.667199,13766,548216,31,29,21,197,-,9400.02832,375044.5938,240,438,255,255,2009411123,2051097689,57,1252,0,0,18958.07219,14017.33211,1421927633,1421927644,48.814394,26.697173,0.000661,0.000533,0.000128,0,0,0,0,0,2,5,2,1,1,1,1,,0
59.166.0.6,60875,149.171.126.0,6881,tcp,FIN,8.814999,13558,548216,31,29,21,197,-,12252.75293,496394.8438,236,438,255,255,1241930837,1353805774,57,1252,0,0,13777.7032,10115.89224,1421927635,1421927644,37.509189,20.170456,0.00064,0.000509,0.000131,0,0,0,0,0,13,7,3,6,1,1,1,,0
59.166.0.0,12322,149.171.126.0,31775,tcp,FIN,0.061646,5174,83812,31,29,7,39,-,664049.5625,10758330,90,92,255,255,79471415,2229343350,57,911,0,0,40.885945,39.089908,1421927644,1421927644,0.689,0.670912,0.00074,0.000582,0.000158,0,0,0,0,0,6,7,3,5,1,1,1,,0
59.166.0.8,55789,149.171.126.1,5190,tcp,FIN,0.004884,1470,1728,31,29,5,4,-,2299754.25,2628992.75,22,14,255,255,379473952,379766597,67,123,0,0,14.611708,0.442739,1421927644,1421927644,0.232571,0.324,0.00066,0.000531,0.000129,0,0,0,0,0,10,5,3,5,2,1,1,,0
59.166.0.0,30523,149.171.126.7,30857,tcp,FIN,0.048125,320,1882,31,29,1,2,ftp-data,44384.41797,273787.0313,6,8,255,255,2709057993,570219290,53,235,0,0,667.045558,15.673942,1421927644,1421927644,9.5598,6.805,0.000615,0.000486,0.000129,0,0,0,0,0,3,3,4,5,1,1,1,,0
59.166.0.5,15926,149.171.126.0,22,tcp,FIN,0.007402,3728,5474,31,29,7,7,ssh,3903809.75,5669819,32,24,255,255,2344858035,2345151095,117,228,0,0,0,0.430873,1421927644,1421927644,0.238774,0.292261,0.000652,0.000541,0.000111,0,0,0,0,0,1,2,3,2,1,1,1,,0
59.166.0.6,17227,149.171.126.7,13980,udp,CON,0.001696,528,304,31,29,0,0,-,1867924.5,1075471.75,4,4,0,0,0,0,132,76,0,0,0.612826,0.272005,1421927644,1421927644,0.437333,0.198333,0,0,0,0,0,0,0,0,13,5,4,6,1,1,3,,0
59.166.0.8,10506,149.171.126.9,53,udp,CON,0.000984,130,162,31,29,0,0,dns,528455.25,658536.5625,2,2,0,0,0,0,65,81,0,0,0,0,1421927644,1421927644,0.006,0.009,0,0,0,0,0,0,0,0,2,3,2,5,1,1,1,,0
59.166.0.8,18604,149.171.126.3,5190,tcp,FIN,0.003567,1366,1936,31,29,5,4,-,2911129.75,4102046.75,20,18,255,255,2404858828,2405180308,68,108,0,0,10.595586,0.254837,1421927644,1421927644,0.187737,0.163588,0.000799,0.000642,0.000157,0,0,0,0,0,10,4,1,5,2,1,1,,0
59.166.0.8,41827,149.171.126.8,143,tcp,FIN,0.0339,7816,15092,31,29,30,32,-,1829380.5,3533451.25,122,126,255,255,2164861194,21017280,64,120,0,0,17.479665,14.992027,1421927644,1421927644,0.276868,0.266784,0.000718,0.000548,0.00017,0,0,0,0,0,10,9,3,5,1,1,2,,0
59.166.0.8,47194,149.171.126.8,6881,tcp,FIN,10.651981,13662,548216,31,29,21,197,-,10217.81738,410789.3125,238,438,255,255,2367323903,2437842746,57,1252,0,0,17930.63325,13223.72023,1421927633,1421927644,44.943678,24.373941,0.000702,0.000558,0.000144,0,0,0,0,0,10,9,3,5,1,1,2,,0
59.166.0.0,14158,149.171.126.1,41600,tcp,FIN,0.017116,2438,19266,31,29,7,13,-,1109605,8780088,38,40,255,255,2224861465,2262194111,64,482,0,0,0,34.610439,1421927644,1421927644,0.453622,0.425436,0.000656,0.000521,0.000135,0,0,0,0,0,6,5,3,5,1,1,1,,0
59.166.0.6,62507,149.171.126.7,17050,tcp,FIN,0.00491,4528,2456,31,29,7,7,-,6968635,3780040.75,18,18,255,255,139477580,2287888313,252,136,0,0,13.292134,0.331286,1421927644,1421927644,0.267765,0.258647,0.000625,0.00051,0.000115,0,0,0,0,0,13,5,4,6,1,1,3,,0
59.166.0.6,30778,149.171.126.3,6881,tcp,FIN,0.591033,1540,1644,31,29,4,4,-,19545.44141,21020.82422,16,18,255,255,2584867604,2650522710,96,91,0,0,2355.18574,63.314676,1421927644,1421927645,39.379268,34.70359,0.001303,0.001066,0.000237,0,0,0,0,0,13,4,4,7,4,1,3,,0
59.166.0.6,51187,149.171.126.3,6881,tcp,FIN,0.556863,1540,1644,31,29,4,4,-,20744.7793,22310.69336,16,18,255,255,2584868565,527960607,96,91,0,0,2285.96992,58.61109,1421927644,1421927645,37.102334,32.725176,0.000661,0.000534,0.000127,0,0,0,0,0,13,4,4,7,4,1,3,,0
59.166.0.0,32406,149.171.126.7,29746,tcp,FIN,0.31051,8928,320,31,29,4,1,ftp-data,213609.8594,6879.005371,14,6,255,255,2709059884,864968045,638,53,0,0,1946.512876,78.316781,1421927645,1421927645,23.885384,61.961801,0.000703,0.000551,0.000152,0,0,0,0,0,3,3,5,3,1,1,3,,0
59.166.0.5,12037,149.171.126.5,53,udp,CON,0.001077,146,178,31,29,0,0,dns,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927645,1421927645,0.008,0.003,0,0,0,0,0,0,0,0,3,3,2,4,1,1,1,,0
59.166.0.0,29390,149.171.126.7,21,tcp,FIN,1.053512,2934,3742,31,29,11,15,ftp,21854.52148,27891.47266,52,54,255,255,2709056638,2705893538,56,69,0,0,1666.096708,61.683496,1421927644,1421927645,20.650568,19.867867,0.000648,0.000512,0.000136,0,0,0,1,1,1,1,5,3,1,1,3,,0
