src_ip,dst_ip,dst_port,duration,src_bytes,dst_bytes,src_packets,dst_packets,service,timestamp,protocol,connection_state,src_ttl,dst_ttl,attack_type
192.168.1.165,10.0.0.47,80,0.005951756748803052,487,137,2,2,http,2025-03-27 10:00:21.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.187,10.0.0.108,80,0.009190386929226156,209,132,6,2,http,2025-03-27 10:00:08.199999999,TCP,ESTABLISHED,64,64,0
192.168.1.232,10.0.0.146,80,0.003939528314431536,353,121,5,4,http,2025-03-27 10:00:14.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.58,10.0.0.48,80,0.005733539715846909,335,121,5,3,http,2025-03-27 10:00:32.799999999,TCP,ESTABLISHED,64,64,0
192.168.1.161,10.0.0.20,80,0.0047378518090896325,473,52,7,3,http,2025-03-27 10:00:38.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.6,10.0.0.8,80,0.0048238944883313,366,65,7,2,http,2025-03-27 10:00:19.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.117,10.0.0.19,80,0.001165685074924502,177,154,3,1,http,2025-03-27 10:00:02.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.34,10.0.0.156,80,0.0033913575429154585,424,97,7,1,http,2025-03-27 10:00:42.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.238,10.0.0.14,80,0.009385788669518415,203,161,3,2,http,2025-03-27 10:00:18.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.2,10.0.0.10,64081,0.0013364472638121246,344,138,3,2,-,2025-03-27 10:00:49.100000000,TCP,ESTABLISHED,64,64,1
192.168.1.212,10.0.0.122,80,0.003745955807887286,126,99,2,4,http,2025-03-27 10:00:27.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.133,80,0.0024036500573991156,374,85,6,1,http,2025-03-27 10:00:06.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.9,10.0.0.23,80,0.0034682514589029646,285,195,6,2,http,2025-03-27 10:00:04.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.199,10.0.0.214,80,0.009621752423429455,471,51,2,2,http,2025-03-27 10:00:42.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.33,10.0.0.166,80,0.002341386430130185,256,156,3,4,http,2025-03-27 10:00:07.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.19,10.0.0.54,80,0.005377484561240329,276,95,2,1,http,2025-03-27 10:00:44.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.231,10.0.0.134,80,0.003750192166918981,124,98,4,1,http,2025-03-27 10:00:18.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.70,10.0.0.201,80,0.008572564531375627,227,184,3,3,http,2025-03-27 10:00:48.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.122,10.0.0.173,80,0.0028028796256362298,312,108,4,2,http,2025-03-27 10:00:21.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.142,10.0.0.189,63854,0.007624565340367726,376,152,7,3,-,2025-03-27 10:00:49.800000000,TCP,ESTABLISHED,64,64,1
192.168.1.54,10.0.0.166,80,0.004867657320513986,310,114,3,2,http,2025-03-27 10:00:20.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.50,10.0.0.49,80,0.001306432057193027,293,195,2,3,http,2025-03-27 10:00:24.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.227,10.0.0.12,80,0.005489738680725472,351,151,2,1,http,2025-03-27 10:00:44.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.176,10.0.0.144,80,0.001734134609166411,376,190,7,3,http,2025-03-27 10:00:39.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.70,10.0.0.33,50564,0.00453559760577543,372,143,4,4,-,2025-03-27 10:00:49.400000000,TCP,ESTABLISHED,64,64,1
192.168.1.97,10.0.0.29,80,0.004960881778623773,358,92,5,1,http,2025-03-27 10:00:17.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.247,10.0.0.169,80,0.0032071944036922363,311,198,6,3,http,2025-03-27 10:00:46.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.170,10.0.0.95,80,0.0028883712273632635,265,105,3,2,http,2025-03-27 10:00:24.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.164,10.0.0.235,80,0.00394591539767313,230,174,6,2,http,2025-03-27 10:00:10.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.18,10.0.0.55,80,0.004096155025961596,372,91,3,3,http,2025-03-27 10:00:09.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.83,10.0.0.219,80,0.009395254886220398,393,155,3,4,http,2025-03-27 10:00:42.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.191,10.0.0.17,80,0.005740248758684532,251,73,2,1,http,2025-03-27 10:00:27.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.159,10.0.0.56,80,0.007065843883639753,251,139,4,2,http,2025-03-27 10:00:39.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.105,10.0.0.23,80,0.0029000747679233203,331,140,4,1,http,2025-03-27 10:00:02.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.21,10.0.0.225,80,0.0027802636178380687,265,81,4,2,http,2025-03-27 10:00:45.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.147,10.0.0.59,80,0.00881370283141087,283,189,6,3,http,2025-03-27 10:00:27.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.24,10.0.0.119,80,0.007908027372727326,363,95,7,1,http,2025-03-27 10:00:14.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.152,10.0.0.212,80,0.0074902655269646155,413,59,7,4,http,2025-03-27 10:00:02.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.241,10.0.0.178,80,0.005502858167064936,429,174,4,2,http,2025-03-27 10:00:10.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.212,10.0.0.110,80,0.005088727865731604,181,114,3,3,http,2025-03-27 10:00:37.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.21,80,0.003888335369563054,101,69,3,4,http,2025-03-27 10:00:31.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.193,10.0.0.55,80,0.004079242439003114,291,78,2,2,http,2025-03-27 10:00:20.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.30,10.0.0.239,80,0.0013613330861591243,327,119,2,4,http,2025-03-27 10:00:13.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.9,10.0.0.140,65508,0.009260377918167053,252,110,5,2,-,2025-03-27 10:00:49.000000000,TCP,ESTABLISHED,64,64,1
192.168.1.224,10.0.0.254,80,0.009206786852934527,279,195,3,3,http,2025-03-27 10:00:20.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.78,10.0.0.136,58828,0.009855837883071237,335,138,4,3,-,2025-03-27 10:00:49.500000000,TCP,ESTABLISHED,64,64,1
192.168.1.247,10.0.0.49,80,0.0014219616122885352,332,184,3,2,http,2025-03-27 10:00:26.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.95,10.0.0.119,80,0.0027697855236957056,238,165,6,2,http,2025-03-27 10:00:24.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.248,10.0.0.23,80,0.009742196889075447,467,186,3,4,http,2025-03-27 10:00:04.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.34,10.0.0.107,80,0.007560897770980055,497,196,3,3,http,2025-03-27 10:00:31.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.194,10.0.0.239,80,0.0020509045554311656,364,126,4,1,http,2025-03-27 10:00:12.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.18,10.0.0.237,80,0.0077699127103257526,487,120,4,3,http,2025-03-27 10:00:22.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.254,10.0.0.126,80,0.0010232504028781463,188,169,3,4,http,2025-03-27 10:00:16.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.135,10.0.0.152,80,0.009642213040406647,359,138,6,1,http,2025-03-27 10:00:24.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.2,10.0.0.76,80,0.0027054144919413216,400,199,5,2,http,2025-03-27 10:00:12.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.63,10.0.0.14,80,0.004733725048549563,219,193,5,4,http,2025-03-27 10:00:12.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.126,10.0.0.18,80,0.009543029700268733,400,151,7,1,http,2025-03-27 10:00:47.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.217,10.0.0.161,80,0.008973899863963613,420,155,4,1,http,2025-03-27 10:00:14.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.44,10.0.0.208,80,0.00818593581018208,339,195,3,3,http,2025-03-27 10:00:04.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.49,10.0.0.74,80,0.001876294378672285,429,123,7,3,http,2025-03-27 10:00:34.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.192,10.0.0.44,80,0.009297787910162315,222,71,2,2,http,2025-03-27 10:00:43.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.224,10.0.0.175,80,0.006579655281971685,342,62,4,1,http,2025-03-27 10:00:45.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.19,10.0.0.36,80,0.009459702398072284,309,138,3,3,http,2025-03-27 10:00:16.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.71,10.0.0.209,80,0.005689260202785942,319,101,5,4,http,2025-03-27 10:00:04.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.100,10.0.0.54,80,0.007452289712379728,103,94,7,4,http,2025-03-27 10:00:33.299999999,TCP,ESTABLISHED,64,64,0
192.168.1.248,10.0.0.136,80,0.009478066848111758,495,142,7,2,http,2025-03-27 10:00:33.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.2,10.0.0.97,80,0.0023679259195745197,303,105,6,1,http,2025-03-27 10:00:11.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.223,10.0.0.63,80,0.003640356687201664,406,174,6,3,http,2025-03-27 10:00:14.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.239,10.0.0.165,80,0.006279393642423431,492,199,4,2,http,2025-03-27 10:00:29.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.1,10.0.0.199,80,0.008605515649893805,151,101,7,4,http,2025-03-27 10:00:28.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.5,10.0.0.96,80,0.00234734665102813,356,184,7,2,http,2025-03-27 10:00:42.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.216,10.0.0.148,80,0.005110849704627575,128,63,2,4,http,2025-03-27 10:00:20.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.57,10.0.0.242,80,0.005050441712846087,175,198,3,3,http,2025-03-27 10:00:42.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.41,10.0.0.198,80,0.002209110840896181,301,54,6,2,http,2025-03-27 10:00:32.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.28,10.0.0.167,80,0.004386764313005604,141,132,2,2,http,2025-03-27 10:00:32.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.250,10.0.0.76,80,0.002310188494941387,231,198,5,2,http,2025-03-27 10:00:25.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.160,10.0.0.6,80,0.007133473150654008,287,99,4,2,http,2025-03-27 10:00:44.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.156,10.0.0.151,80,0.003624316141264203,233,186,2,3,http,2025-03-27 10:00:03.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.40,10.0.0.215,80,0.008105291097774754,398,195,6,4,http,2025-03-27 10:00:01.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.133,10.0.0.11,80,0.0037636852414153162,321,56,2,1,http,2025-03-27 10:00:00.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.152,10.0.0.42,80,0.003395922414435815,229,130,7,3,http,2025-03-27 10:00:02.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.191,10.0.0.54,80,0.004205874112825879,114,50,2,2,http,2025-03-27 10:00:19.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.193,10.0.0.22,80,0.0066830731521568066,292,98,3,4,http,2025-03-27 10:00:33.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.45,10.0.0.116,80,0.005046314318755194,360,110,3,1,http,2025-03-27 10:00:29.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.165,10.0.0.56,80,0.004901872323801053,461,93,5,2,http,2025-03-27 10:00:35.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.18,10.0.0.229,80,0.007231002694698343,305,97,7,3,http,2025-03-27 10:00:45.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.47,10.0.0.85,80,0.00879400457967466,136,54,5,1,http,2025-03-27 10:00:43.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.147,10.0.0.44,80,0.00390537853771569,231,141,7,1,http,2025-03-27 10:00:29.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.206,10.0.0.229,80,0.001948551129504573,220,129,6,4,http,2025-03-27 10:00:11.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.22,10.0.0.18,80,0.005141163711929544,469,197,3,2,http,2025-03-27 10:00:15.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.113,10.0.0.168,80,0.005930529625426067,106,159,2,3,http,2025-03-27 10:00:08.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.211,10.0.0.127,80,0.009119495398486738,338,193,7,4,http,2025-03-27 10:00:05.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.237,10.0.0.247,80,0.003575844402848992,295,171,6,4,http,2025-03-27 10:00:15.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.125,10.0.0.201,80,0.009001512091289344,387,104,4,3,http,2025-03-27 10:00:37.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.47,10.0.0.253,80,0.005595930884126255,210,139,2,3,http,2025-03-27 10:00:28.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.226,10.0.0.103,80,0.00411769272309617,337,160,6,2,http,2025-03-27 10:00:37.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.15,10.0.0.161,80,0.009929955440357872,338,141,3,3,http,2025-03-27 10:00:33.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.198,10.0.0.72,80,0.0037504130705339114,188,109,3,1,http,2025-03-27 10:00:37.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.209,10.0.0.72,80,0.004667539657872644,119,85,2,2,http,2025-03-27 10:00:34.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.10,10.0.0.155,64475,0.006984209262748876,168,135,2,2,-,2025-03-27 10:00:49.600000000,TCP,ESTABLISHED,64,64,1
192.168.1.240,10.0.0.196,80,0.003977214746084026,113,54,6,2,http,2025-03-27 10:00:09.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.73,10.0.0.97,80,0.0054243022149567935,359,65,6,3,http,2025-03-27 10:00:19.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.140,10.0.0.47,80,0.008177797442487512,484,87,5,1,http,2025-03-27 10:00:34.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.88,10.0.0.61,80,0.002574891885772331,424,98,4,2,http,2025-03-27 10:00:45.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.192,10.0.0.22,80,0.00354946004663307,394,179,5,3,http,2025-03-27 10:00:24.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.55,10.0.0.204,80,0.0038396428862835664,156,87,2,2,http,2025-03-27 10:00:30.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.152,10.0.0.200,80,0.00876508972021349,298,77,5,1,http,2025-03-27 10:00:29.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.93,80,0.006403251235096612,439,96,2,1,http,2025-03-27 10:00:31.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.138,10.0.0.95,80,0.009884025394641685,215,156,6,4,http,2025-03-27 10:00:21.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.218,10.0.0.160,80,0.009336086209600372,434,134,5,1,http,2025-03-27 10:00:43.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.208,10.0.0.138,80,0.0015227655675280891,129,172,2,2,http,2025-03-27 10:00:10.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.121,10.0.0.169,80,0.003679758344128814,492,175,4,4,http,2025-03-27 10:00:05.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.66,10.0.0.247,80,0.00967546560593634,215,197,6,1,http,2025-03-27 10:00:47.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.44,10.0.0.89,80,0.004633880809695979,427,197,7,3,http,2025-03-27 10:00:38.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.77,10.0.0.33,80,0.008334291453109138,418,53,2,1,http,2025-03-27 10:00:31.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.121,10.0.0.151,80,0.009001933513573514,123,123,3,4,http,2025-03-27 10:00:47.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.10,10.0.0.178,80,0.0011747342027852645,147,56,3,4,http,2025-03-27 10:00:39.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.121,10.0.0.135,80,0.0013483711827332306,276,57,4,3,http,2025-03-27 10:00:38.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.149,10.0.0.162,80,0.003285874406205038,176,196,4,1,http,2025-03-27 10:00:32.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.18,10.0.0.229,80,0.007662505667619459,485,170,6,4,http,2025-03-27 10:00:06.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.81,10.0.0.45,80,0.0059186063043899315,304,131,5,1,http,2025-03-27 10:00:40.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.43,10.0.0.208,80,0.003754111936723329,283,192,6,1,http,2025-03-27 10:00:24.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.166,10.0.0.39,80,0.0014889088002381506,365,83,2,1,http,2025-03-27 10:00:22.400000000,TCP,ESTABLISHED,64,64,0
