src_ip,dst_ip,dst_port,duration,src_bytes,dst_bytes,src_packets,dst_packets,service,timestamp,protocol,connection_state,src_ttl,dst_ttl,attack_type
192.168.1.174,10.0.0.42,80,0.004234850363562703,370,52,5,1,http,2025-03-27 10:00:01.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.229,10.0.0.117,80,0.00270369709596767,172,160,7,4,http,2025-03-27 10:00:03.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.51,10.0.0.24,80,0.009601222740967554,454,169,2,2,http,2025-03-27 10:00:25.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.121,10.0.0.64,80,0.0022154605022928642,118,120,6,2,http,2025-03-27 10:00:48.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.32,10.0.0.102,80,0.009880145531894154,416,80,7,4,http,2025-03-27 10:00:41.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.32,10.0.0.245,80,0.007673506179589956,368,176,6,3,http,2025-03-27 10:00:25.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.139,10.0.0.154,80,0.003655763640882985,426,181,3,2,http,2025-03-27 10:00:11.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.56,10.0.0.170,80,0.005522338534948796,461,112,6,2,http,2025-03-27 10:00:03.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.34,10.0.0.65,80,0.006315531685035008,110,125,3,4,http,2025-03-27 10:00:01.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.108,10.0.0.182,80,0.007951545463891575,241,103,7,1,http,2025-03-27 10:00:38.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.242,80,0.004253081747359078,413,83,6,2,http,2025-03-27 10:00:34.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.124,10.0.0.226,80,0.0022430402366064015,350,178,2,3,http,2025-03-27 10:00:15.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.237,10.0.0.173,80,0.008141571434420295,329,191,5,3,http,2025-03-27 10:00:13.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.38,10.0.0.36,80,0.00463851711274352,277,116,2,1,http,2025-03-27 10:00:16.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.43,10.0.0.64,80,0.0032812351818248034,152,178,3,2,http,2025-03-27 10:00:06.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.161,10.0.0.167,80,0.0029223766219339913,318,135,4,2,http,2025-03-27 10:00:22.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.110,10.0.0.77,80,0.009587479244000718,241,157,2,2,http,2025-03-27 10:00:25.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.235,10.0.0.146,80,0.004462844092394601,406,117,6,2,http,2025-03-27 10:00:39.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.106,10.0.0.144,80,0.005490047349225782,262,77,4,3,http,2025-03-27 10:00:11.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.103,10.0.0.213,80,0.00408447576164888,419,101,4,1,http,2025-03-27 10:00:08.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.100,10.0.0.173,80,0.0037456805738554154,100,99,6,1,http,2025-03-27 10:00:34.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.207,10.0.0.79,80,0.00855431789484969,130,147,7,1,http,2025-03-27 10:00:31.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.220,10.0.0.162,80,0.006565401956788154,211,146,7,1,http,2025-03-27 10:00:27.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.250,10.0.0.224,80,0.003990352498757821,486,99,6,4,http,2025-03-27 10:00:39.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.21,10.0.0.19,80,0.004411068398103795,112,161,2,1,http,2025-03-27 10:00:18.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.13,10.0.0.233,80,0.0015375942605747707,146,148,4,2,http,2025-03-27 10:00:23.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.131,10.0.0.205,80,0.00502707324240111,405,60,6,3,http,2025-03-27 10:00:12.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.15,10.0.0.161,80,0.005422862005750347,187,190,2,1,http,2025-03-27 10:00:04.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.134,10.0.0.197,80,0.003532049107073403,337,130,3,4,http,2025-03-27 10:00:41.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.78,10.0.0.171,80,0.0015922269222180517,325,140,7,4,http,2025-03-27 10:00:24.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.52,10.0.0.40,80,0.004624521592534025,352,163,7,4,http,2025-03-27 10:00:33.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.122,10.0.0.76,80,0.009933328916455635,304,99,3,1,http,2025-03-27 10:00:23.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.58,10.0.0.233,80,0.001642898433424206,495,199,5,4,http,2025-03-27 10:00:40.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.196,10.0.0.181,80,0.005648712226721979,189,177,5,4,http,2025-03-27 10:00:06.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.27,10.0.0.164,80,0.003907340637429025,192,104,2,1,http,2025-03-27 10:00:35.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.37,10.0.0.201,80,0.008352360837538184,365,69,2,4,http,2025-03-27 10:00:36.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.120,10.0.0.73,80,0.0074321716822833344,479,191,3,1,http,2025-03-27 10:00:45.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.141,10.0.0.68,80,0.007429611867666468,212,151,3,2,http,2025-03-27 10:00:32.799999999,TCP,ESTABLISHED,64,64,0
192.168.1.246,10.0.0.96,80,0.004106910632022386,286,51,2,1,http,2025-03-27 10:00:30.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.80,10.0.0.251,80,0.0039160609502718186,424,159,3,2,http,2025-03-27 10:00:00.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.150,10.0.0.152,80,0.0053886442575391,347,136,2,4,http,2025-03-27 10:00:33.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.137,10.0.0.221,80,0.007355852353513084,299,192,6,2,http,2025-03-27 10:00:00.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.226,10.0.0.66,80,0.006023223445691304,123,82,3,4,http,2025-03-27 10:00:42.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.157,10.0.0.105,80,0.008931819455040107,499,150,6,3,http,2025-03-27 10:00:42.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.186,10.0.0.99,80,0.0023629118243927117,259,188,7,2,http,2025-03-27 10:00:02.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.159,10.0.0.23,80,0.0025044232769096644,430,129,3,4,http,2025-03-27 10:00:35.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.95,10.0.0.139,80,0.005211398354675397,384,151,3,2,http,2025-03-27 10:00:41.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.164,10.0.0.104,80,0.003360975654348517,456,129,2,2,http,2025-03-27 10:00:45.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.161,10.0.0.207,80,0.004157299025763311,182,160,5,2,http,2025-03-27 10:00:25.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.121,10.0.0.96,80,0.009148935752978638,251,123,6,4,http,2025-03-27 10:00:08.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.85,10.0.0.25,80,0.0018986229765346665,376,123,4,1,http,2025-03-27 10:00:22.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.235,10.0.0.242,80,0.006134155043312433,458,134,5,3,http,2025-03-27 10:00:03.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.53,10.0.0.63,80,0.008193772015802897,487,108,4,2,http,2025-03-27 10:00:34.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.188,10.0.0.190,80,0.004206380645652213,181,196,6,3,http,2025-03-27 10:00:43.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.207,10.0.0.142,80,0.0010066476696998377,320,92,2,4,http,2025-03-27 10:00:06.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.172,10.0.0.144,80,0.0074824760845742504,178,81,7,3,http,2025-03-27 10:00:45.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.82,10.0.0.96,80,0.008818521229465661,382,183,5,1,http,2025-03-27 10:00:21.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.166,10.0.0.15,80,0.006198243648584068,339,134,3,3,http,2025-03-27 10:00:12.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.90,10.0.0.20,80,0.001181593178019718,133,124,7,4,http,2025-03-27 10:00:23.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.98,10.0.0.78,80,0.006266160372117636,329,65,6,3,http,2025-03-27 10:00:09.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.179,10.0.0.102,80,0.004487654266654999,124,167,6,4,http,2025-03-27 10:00:37.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.142,10.0.0.156,80,0.008155267401515403,134,139,5,3,http,2025-03-27 10:00:14.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.245,10.0.0.109,80,0.008796517785705714,135,159,2,4,http,2025-03-27 10:00:45.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.186,10.0.0.51,80,0.0036029295538546465,282,158,5,2,http,2025-03-27 10:00:24.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.115,10.0.0.223,80,0.007850427376429173,397,116,5,1,http,2025-03-27 10:00:22.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.19,10.0.0.90,80,0.009258440928002883,241,196,3,1,http,2025-03-27 10:00:30.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.179,10.0.0.174,80,0.0071373939535015595,270,89,7,1,http,2025-03-27 10:00:39.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.61,10.0.0.202,80,0.005956620627141655,187,112,3,2,http,2025-03-27 10:00:14.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.166,10.0.0.146,80,0.009954327014758107,352,198,2,1,http,2025-03-27 10:00:31.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.225,10.0.0.115,80,0.008334707137977872,303,175,2,2,http,2025-03-27 10:00:44.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.216,10.0.0.43,80,0.007077294540556009,410,68,3,3,http,2025-03-27 10:00:17.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.196,10.0.0.163,80,0.007539919898597036,305,107,4,2,http,2025-03-27 10:00:16.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.58,10.0.0.45,80,0.00952588218855549,138,186,5,3,http,2025-03-27 10:00:16.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.250,10.0.0.91,80,0.005885426777252477,449,141,3,2,http,2025-03-27 10:00:31.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.89,10.0.0.173,80,0.009990879981547383,493,189,7,2,http,2025-03-27 10:00:07.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.88,10.0.0.193,80,0.00214908967777428,301,163,2,2,http,2025-03-27 10:00:21.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.67,10.0.0.91,80,0.005401710006363214,494,123,2,1,http,2025-03-27 10:00:13.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.151,10.0.0.238,80,0.006828576875892815,448,104,6,4,http,2025-03-27 10:00:00.300000000,TCP,ESTABLISHED,64,64,0
192.168.1.132,10.0.0.197,80,0.004658372929153019,467,85,4,4,http,2025-03-27 10:00:40.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.210,10.0.0.150,80,0.0020654434226937543,433,192,3,4,http,2025-03-27 10:00:39.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.213,10.0.0.185,80,0.004058156976818593,248,56,5,1,http,2025-03-27 10:00:15.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.173,10.0.0.211,80,0.004664267785134214,431,113,2,3,http,2025-03-27 10:00:10.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.151,10.0.0.110,80,0.0016692973953438036,385,138,5,1,http,2025-03-27 10:00:27.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.248,10.0.0.66,80,0.0043384125363789775,282,194,2,2,http,2025-03-27 10:00:21.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.158,10.0.0.130,80,0.008709346955558715,325,163,7,3,http,2025-03-27 10:00:41.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.189,10.0.0.161,80,0.009944606578385282,211,116,7,2,http,2025-03-27 10:00:01.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.252,10.0.0.5,80,0.00853350148731232,364,72,3,3,http,2025-03-27 10:00:12.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.93,10.0.0.228,80,0.0017759349871747827,175,136,3,1,http,2025-03-27 10:00:48.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.198,10.0.0.19,80,0.008140977303973453,399,50,3,4,http,2025-03-27 10:00:17.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.208,10.0.0.136,80,0.00921068383079698,416,80,5,2,http,2025-03-27 10:00:27.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.126,10.0.0.137,80,0.00604597323088019,391,159,5,2,http,2025-03-27 10:00:04.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.25,10.0.0.117,80,0.008838499041031855,295,70,7,4,http,2025-03-27 10:00:45.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.137,10.0.0.162,80,0.0028818438101897393,309,69,3,1,http,2025-03-27 10:00:15.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.133,10.0.0.61,80,0.006191737188282673,264,98,2,4,http,2025-03-27 10:00:42.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.191,10.0.0.38,80,0.001,8284,184,156,3,http,2025-03-27 10:00:49.100000000,TCP,ESTABLISHED,64,64,1
192.168.1.148,10.0.0.246,80,0.009459449479098568,272,141,6,4,http,2025-03-27 10:00:16.899999999,TCP,ESTABLISHED,64,64,0
192.168.1.248,10.0.0.196,80,0.007474893425047405,427,140,4,4,http,2025-03-27 10:00:38.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.37,10.0.0.201,80,0.00914330223203403,209,146,7,1,http,2025-03-27 10:00:03.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.149,10.0.0.55,80,0.004471282037657238,182,172,2,1,http,2025-03-27 10:00:10.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.160,10.0.0.18,80,0.006046578684318803,455,104,2,4,http,2025-03-27 10:00:48.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.156,10.0.0.55,80,0.002121266609409967,125,153,5,4,http,2025-03-27 10:00:31.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.43,10.0.0.99,80,0.006700672139973258,450,174,6,4,http,2025-03-27 10:00:27.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.92,10.0.0.19,80,0.0011892943018445906,314,151,2,2,http,2025-03-27 10:00:33.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.124,10.0.0.36,80,0.0019385367087570286,331,191,4,1,http,2025-03-27 10:00:05.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.227,10.0.0.81,80,0.001,8541,194,162,3,http,2025-03-27 10:00:49.600000000,TCP,ESTABLISHED,64,64,1
192.168.1.70,10.0.0.36,80,0.003422716618057144,366,162,6,2,http,2025-03-27 10:00:37.900000000,TCP,ESTABLISHED,64,64,0
192.168.1.141,10.0.0.216,80,0.003296487549887876,177,77,4,4,http,2025-03-27 10:00:20.200000000,TCP,ESTABLISHED,64,64,0
192.168.1.119,10.0.0.220,80,0.0021787719707578824,129,198,3,3,http,2025-03-27 10:00:19.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.233,10.0.0.243,80,0.006142211795942452,106,70,3,4,http,2025-03-27 10:00:47.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.205,10.0.0.91,80,0.005408041826201582,239,149,3,4,http,2025-03-27 10:00:22.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.202,10.0.0.55,80,0.004394344440738935,181,51,4,4,http,2025-03-27 10:00:35.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.116,10.0.0.64,80,0.007559380936044212,118,130,4,4,http,2025-03-27 10:00:01.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.21,10.0.0.99,80,0.0065970476900569655,258,111,5,1,http,2025-03-27 10:00:45.000000000,TCP,ESTABLISHED,64,64,0
192.168.1.25,10.0.0.150,80,0.005326386921710257,337,175,5,1,http,2025-03-27 10:00:22.700000000,TCP,ESTABLISHED,64,64,0
192.168.1.144,10.0.0.18,80,0.008251898462042611,394,98,3,3,http,2025-03-27 10:00:43.100000000,TCP,ESTABLISHED,64,64,0
192.168.1.227,10.0.0.9,80,0.006543578248065839,486,54,5,3,http,2025-03-27 10:00:39.400000000,TCP,ESTABLISHED,64,64,0
192.168.1.104,10.0.0.44,80,0.006297431812053766,213,143,3,1,http,2025-03-27 10:00:14.800000000,TCP,ESTABLISHED,64,64,0
192.168.1.178,10.0.0.178,80,0.0037839601444342066,481,120,2,4,http,2025-03-27 10:00:13.600000000,TCP,ESTABLISHED,64,64,0
192.168.1.2,10.0.0.192,80,0.004438962010236286,269,91,7,3,http,2025-03-27 10:00:20.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.115,10.0.0.229,80,0.00793124727100419,163,59,3,4,http,2025-03-27 10:00:10.500000000,TCP,ESTABLISHED,64,64,0
192.168.1.39,10.0.0.74,80,0.005808811557966735,180,73,3,2,http,2025-03-27 10:00:04.300000000,TCP,ESTABLISHED,64,64,0
